text,label,label_encoded
CHECK CRD PUR RTRN HYADOC CONSULTANTS INC GILBERT,Healthcare,3
AVANTE MEDICAL CENTER ANCHORAGE,Healthcare,3
J RANDALL PITMAN A BOISE,Healthcare,3
RONALD G WRIGHT DDS P CAMP VERDE,Healthcare,3
ARIZONA MEDICAL IMAGIN,Healthcare,3
EUGENE D ELLIOTT FTN VALLEY,Healthcare,3
CLIN DENTAL DEL SOL NOGALES SON M,Healthcare,3
HSA CARD PURCHASE PAUL E MICHELSON M JOLLA,Healthcare,3
BILTMORE DENTAL GROUP PHOENI,Healthcare,3
ECEL DENTISTRY SAINT LOUIS P,Healthcare,3
SURG ONE KORTZ TILLQUI ENGLEWOOD,Healthcare,3
LITTLE DENTAL INNO DUNEDIN,Healthcare,3
HSA CARD PURCHASE ORTHO ASSOC WATERFORD,Healthcare,3
BLUE MOON FITNESS,Healthcare,3
HSA CARD PURCHASE BUTLER MEMORIAL BUTLER,Healthcare,3
YRMC PHARMACY YUMA,Healthcare,3
RCHSD SAN DIEGO,Healthcare,3
AARP ADVOCACY ONLINE,Healthcare,3
NARINDER S ARORA EFFINGHAM,Healthcare,3
MINUTECLINIC SCOTTSDALE,Healthcare,3
EASTERN HEADACHE A,Healthcare,3
EMS CRACKER,Healthcare,3
CARECENTRI INC,Healthcare,3
ORINDA VETERINARY ORINDA,Healthcare,3
TRB ANNUAL MEETING,Healthcare,3
RAYMOND OPTICIANS JEFFERSON VAL,Healthcare,3
CHECK CRD PUR RTRN SEAN FLYNN D PC TUCSON,Healthcare,3
LAC USC LOS ANGELES,Healthcare,3
MATTHEW SNYDER DDS SALT LAKE CIT,Healthcare,3
PMG HIGH RESO RIO RANCHO,Healthcare,3
PAVO,Healthcare,3
MARY GLOUDEMANS PLL TUCSON,Healthcare,3
POTOMAC HOSPITAL C WOODBRIDGE,Healthcare,3
CHECK CRD PUR RTRN UNDISPUTED TUCSON,Healthcare,3
ASPEN PAIN PRACTICE,Healthcare,3
AIDS LIFECYCLE,Healthcare,3
HENRICO PEDIATRICS RICHMOND,Healthcare,3
DDS CSC COLUMBUS COLUMBUS,Healthcare,3
AUTOPROFIT WWWBIGBUZZIN,Healthcare,3
ALLAN S THOMAS DMD SALT LAKE C,Healthcare,3
ALLERGY ASSOCCHNDL,Healthcare,3
PCIWEBSTER VETERINARY,Healthcare,3
SOUTH T URGENT T,Healthcare,3
MISSOURI VALLEY VETERI BISMARCK,Healthcare,3
HANDS BODY THERAPY KINGMAN,Healthcare,3
DONNA M GLENN NORTH BETHESD,Healthcare,3
JOHN O HUGGINS DDS T,Healthcare,3
UTSWMSRDP DALLAS T,Healthcare,3
CHECK CRD PUR RTRN CARRANZA DENTAL CENTER PHOENI,Healthcare,3
DEBIT CRD PUR INTL VICTORIA VILLA CURITIBA,Healthcare,3
PRANA CENTER,Healthcare,3
CHECK CRD PUR RTRN KOOTENAI ANIMAL POST FALLS,Healthcare,3
MELMED CENTER SCOTTSDALE,Healthcare,3
A CHIROPRACTIC LAKEWOOD,Healthcare,3
TVC TRADITIONAL VALU,Healthcare,3
PODIATRIC PHYSICIANS A MESA,Healthcare,3
CHECK CRD PUR RTRN RAZACOM,Healthcare,3
EDWARD G BLANKSTEIN TEMPE,Healthcare,3
STEVEN C SHOHAM,Healthcare,3
CLINICA NORTH VALLE VALLEJO,Healthcare,3
C M C BEST B COLORADO CITY,Healthcare,3
BEACHES ANIMAL CLI JACKSONVL BCH,Healthcare,3
THOMAS D WAIS DDS SCOTTSDALE,Healthcare,3
WESLEY A DUBOSE TUSCALOOSA,Healthcare,3
THE BUDDY BIN INC N SALT LAKE,Healthcare,3
THE MATCH FOUNDATI,Healthcare,3
MICHAEL L SMITH PALOS VERDES,Healthcare,3
HEALTH INTEGRATION CEN YUMA,Healthcare,3
SERC WOODLAND PARK WOODLAND PARK,Healthcare,3
CORTEZ VISION CORTEZ,Healthcare,3
ACTTHRARIZONATENNIS,Healthcare,3
EYE ECELLENCE HOUSTON T,Healthcare,3
LAKE STEVENS CHIROPRAC,Healthcare,3
BRIER CREEK ORTHO,Healthcare,3
HSA CARD PURCHASE GLASGOW CLINIC GLASGOW,Healthcare,3
TGIGET ORGANIZED,Healthcare,3
EMC PRIMARY CARE SUNRI PALM SPRINGS,Healthcare,3
PRESBY LINE BILL,Healthcare,3
HSA CARD PURCHASE HAYWOOD MEDICAL,Healthcare,3
NEW MISSIONS,Healthcare,3
JAY H SANDBERG TROY,Healthcare,3
DEREK C BARNES DMD CHARLOTTE,Healthcare,3
GARY J SILVERMAN SCOTTSDALE,Healthcare,3
COOPER FITNESS CTR MCKINNEY T,Healthcare,3
JAMES D SHORTT VENICE,Healthcare,3
TCH PATIENT FINANCIAL,Healthcare,3
HSA CARD PURCHASE TUMWATER FAMILY TUMWATER,Healthcare,3
SKYVIEW EYECARE INC,Healthcare,3
VIKING POWER LLC,Healthcare,3
ABOUT CARE INC,Healthcare,3
SPRING MEADOW GREE,Healthcare,3
INTERNISTS ONCOLOGISTS,Healthcare,3
THE PORTLAND CLINIC PORTLAND,Healthcare,3
HSA CARD PURCHASE TLC OPTOMETRY INC CITRUS HEIGHT,Healthcare,3
ABCFUSION FITNESS,Healthcare,3
PASO ZOOLOGICAL SOC T,Healthcare,3
BRUCE A DYE SPENCER,Healthcare,3
LINCOLN FAMILY CARE,Healthcare,3
OTTAWA FAMILY PHYS OTTAWA,Healthcare,3
A PHYSICAL THERAP THORNTON,Healthcare,3
NANTUCKET COTTAGE HOSP NANTUCKET,Healthcare,3
AFFILIATED ORTHOPEDIC SCOTTSDALE,Healthcare,3
ACAC SHORT PUMP,Healthcare,3
VHC TULLY SAN JOSE,Healthcare,3
RICK G FRIEDRICHS T,Healthcare,3
ALAN B KRAVITZ DPM YUMA,Healthcare,3
WHITE SETTLEMENT F FORT WORTH T,Healthcare,3
MANASOTA MEDICAL GROUP SARASOTA,Healthcare,3
CLINICA ALFONSO SAL GLENDALE,Healthcare,3
EDWARD J QUINN LAKE HAVASU C,Healthcare,3
DEBIT CRD PUR INTL SORIANA LAS PALMAS VICTORIA M,Healthcare,3
VCA LAVE AH RESEDA,Healthcare,3
ROBERT STELLA DDS INC LONG BEACH,Healthcare,3
LYMAN HEALTH PROVIDENCE,Healthcare,3
BLOOMINGTON JOH BLOOMINGTON,Healthcare,3
HAFKEY CHIROPRACTIC MESA,Healthcare,3
COLO RECTAL CONSULTANT SCOTTSDALE,Healthcare,3
BOULDER VALLEY ANESTHE,Healthcare,3
SPEERTCOM,Healthcare,3
ANNE PRESCOTT LLC PORTLAND,Healthcare,3
WRDBOOKCON,Healthcare,3
CARISCOHEN DERMAPATH P T,Healthcare,3
STANLEY TONGDDS SAN FRANCISCO,Healthcare,3
BARNETT CLINIC CHANDLER,Healthcare,3
H POINT FAMILY FAR HIGH POINT,Healthcare,3
ARK PET HOSPITAL NEW BRIGHTON,Healthcare,3
SUE ROMANICK PLLC BELLEVUE,Healthcare,3
NCHC LAKE HAVASU LAKE HAVASU C,Healthcare,3
MEDIFIRST INC CHANDLER,Healthcare,3
SHARON L BOYER D O TEMPE,Healthcare,3
BALLY NORTH ACADEMY COLORADO SPG,Healthcare,3
SUMMIT WOMENS CARE DENVER,Healthcare,3
GREEN LOTUS YOGA LAKEVILLE,Healthcare,3
HSA CARD PURCHASE DENMARK DENTAL CTR SAINT PAUL,Healthcare,3
ROBERT ANDERSON KINGMAN,Healthcare,3
LEAHN HUFFMAN DDS NOVATO,Healthcare,3
L EHRLICH ASSOC MEDI HOUSTON T,Healthcare,3
OSO NIGUEL HEALTH CARE LAGUNA BEACH,Healthcare,3
SURGERY DEPT OVH ORO VALLEY,Healthcare,3
YOUNG KIDZ DENTAL CLACKAMAS,Healthcare,3
DIANE G OLIVER CHAR SOUTH LAKE,Healthcare,3
GOLDEN VISION INC YORKTOWN HTS,Healthcare,3
H RYAN HALL DPM LAKESIDE,Healthcare,3
MAIM BUFFET TUCSON,Healthcare,3
ROSE RADIOLOGY CEN,Healthcare,3
MINARETS MEDICAL G FRESNO,Healthcare,3
FEEL WELL LIFE LAGUNA BEACH,Healthcare,3
CCI LINCOLN LABS LEINGTON,Healthcare,3
HSA CARD PURCHASE MIDWEST EAR NOSE MAPLEWOOD,Healthcare,3
HSA CARD PUR RETURN MEDICAL CENTER ANE DES MOINES,Healthcare,3
PARKER CHIROPRACTI,Healthcare,3
DEBRA L STEWART ANTIOCH,Healthcare,3
ALAN WEISS HEARING TAMARAC,Healthcare,3
CONRAD TSENG BEVERLY HILLS,Healthcare,3
CYPRESS SQUARE ANI HOUSTON T,Healthcare,3
ABCBLAST FITNESS,Healthcare,3
SHC THOMPSON PEAK SCOTTSDALE,Healthcare,3
EQUINE VETERINARY,Healthcare,3
CLINICA FAMILIAR MEIC PHOENI,Healthcare,3
DEBIT CRD PUR INTL COBS BREAD VERNON,Healthcare,3
OPTICAL DISPENSERS PHOENI,Healthcare,3
HSA CARD PURCHASE NORTH FLORIDA MEDI JACKSONVILLE,Healthcare,3
SINUS CENTER IDAHO BOISE,Healthcare,3
HSA CARD PURCHASE BETTY DULANEY GERMANTOWN,Healthcare,3
SJHC ONCOLOGY SOUTH JORDAN,Healthcare,3
BABBITT CLINIC,Healthcare,3
SLEEPDISORDERSCENTER F FLAGSTAFF,Healthcare,3
CREATION EVOLUTION AND FLAGSTAFF,Healthcare,3
UNLV STUDENT WELLNESS LAS VEGAS,Healthcare,3
ACTSEDLL,Healthcare,3
ROBERT B YACKODDS PEORIA,Healthcare,3
DRS RENDLER AND ARGUEL PUEBLO,Healthcare,3
ATLANTA HEART SPEC LITHONIA,Healthcare,3
CLEAR SIGHT OPTOME MONTEREY PARK,Healthcare,3
BATCHELOR CHIROPRA BOONE,Healthcare,3
PAUL R RODRIGUEZ DDS COLORADO SPRI,Healthcare,3
THE READ CAT LLC CLEARFIELD,Healthcare,3
R LANCE TUTTEL DMD MELBOURNE,Healthcare,3
TERRY P BARNES HYDE PARK,Healthcare,3
IMG INSURANCE,Healthcare,3
ISLAND GYM FITCKFR,Healthcare,3
CHRISTOPHER R WELL BOISE,Healthcare,3
SONORAN HEART,Healthcare,3
BLUE SHIELD SAN FRANCISCO,Healthcare,3
DENTAL SAN ANTONIO T,Healthcare,3
PETS VET ANIMAL SURPRISE,Healthcare,3
CHECK CRD PUR RTRN HAVASU REGIONAL MEDICA LAKE HAVASU C,Healthcare,3
JOHN I MILLS DDS CRYSTAL CITY,Healthcare,3
WYOMING OTOLARYNGOLOGY,Healthcare,3
PALOMA MEDICAL GROUP TUCSON,Healthcare,3
METRODNTLCARE RICH RICHFIELD,Healthcare,3
JOHN C TITONE PHD TUCSON,Healthcare,3
KHOURI CHIROPRACTI CHARLESTON,Healthcare,3
JONATHAN E FOW INC ARROYO GRANDE,Healthcare,3
GOOGLE SPT GOOGLECOM,Healthcare,3
CATS ONLY MESA,Healthcare,3
HSA CARD PURCHASE NTD LABS,Healthcare,3
OHSU FOOD SERVICES PORTLAND,Healthcare,3
TUCSON OPTOMETRY CLINI,Healthcare,3
WARREN I DOTZ BERKELEY,Healthcare,3
HSA CARD PURCHASE ROBBINS HEADACHE C NORTHBROOK,Healthcare,3
MORGAN ASSOCIATE,Healthcare,3
ATHEROTECH INC,Healthcare,3
BANFIELD SURPRISE,Healthcare,3
HEALTHCENTER NORTHWEST,Healthcare,3
PECK COUNSELINGCONS TEMPE,Healthcare,3
YUMA HEART MEDICAL I YUMA,Healthcare,3
KEMPTON AND NELSON THE MESA,Healthcare,3
ROAD RECOVE EVENTBRITE,Healthcare,3
WOOD FAMILY DENTISTRY TEMPE,Healthcare,3
MPHC MARYVALE PHOENI,Healthcare,3
THE MEDICAL CORNER KAILUA,Healthcare,3
MEDFIRST URGENT CARE FAIRFA,Healthcare,3
ARIZONA BIRD CLINIC TUSCON,Healthcare,3
COVENANT WELLNESS WATERLOO,Healthcare,3
M U A C DIAGNOSTIC INC PHOENI,Healthcare,3
BESHEL CHIROPRACTI BURLINGTON,Healthcare,3
SMITHS OPTICIANS HOUSTON T,Healthcare,3
SHORES ANIMAL HOS GAINESVILLE,Healthcare,3
YOGA VILLAGE SCOTTSDALE,Healthcare,3
HSA CARD PURCHASE KADLEC MEDICAL CEN RICHLAND,Healthcare,3
GILBERT INTERNAL MED GILBERT,Healthcare,3
HSA CARD PURCHASE SHETEK DENTAL CARE SLAYTON,Healthcare,3
KEVIN J REECE DDS PAYSON,Healthcare,3
HSA CARD PURCHASE DONALD R ABRAHM,Healthcare,3
ROANOKE ANIMAL HOS ROANOKE,Healthcare,3
DAVID R STEVENS DDS MORIARTY,Healthcare,3
CONNOR MANAGEMENT,Healthcare,3
CRAIG R WEST DDS INC SNOWFLAKE,Healthcare,3
HSA CARD PURCHASE WAYNE A LUCO DDS P RIO RANCHO,Healthcare,3
BOBBIE MEYER D BEEVILLE T,Healthcare,3
BRUCE G PITT DMD CENTERVILLE,Healthcare,3
GEORGE CARR DDS ASSO TEMPE,Healthcare,3
EAGLE WALK CLIN GREENSBORO,Healthcare,3
DEL RIO FAMILY DEN JACKSONVILLE,Healthcare,3
SWITZER FAMILY CHIROPR TUSCON,Healthcare,3
BRANDON VALLEY VETERIN BRANDON,Healthcare,3
PAULA SPRINGER CYPRES T,Healthcare,3
WAIANAE VETERINARY WAIANAE,Healthcare,3
SCOTT ALAN STEIN DDS PASO T,Healthcare,3
MAYO CLINIC PATIENT,Healthcare,3
ETMC GIFT SHOP TYLER T,Healthcare,3
RMTS MONTROSE MONTROSE,Healthcare,3
BAGDAD DENTAL BAGDAD,Healthcare,3
SELECT SPECS LTD WESTGATE S,Healthcare,3
LIEBMANN LAWRENCE SCOTTSDALE,Healthcare,3
SQL INN CASA GRANDE,Healthcare,3
STERNS PEDIATRIC CLINI GLENDALE,Healthcare,3
TEOMACARE T,Healthcare,3
WESCARE COUNSELING CARY,Healthcare,3
BINGHAM MEMORIAL HOSPI BLACKFOOT,Healthcare,3
HSA CARD PURCHASE ASPEN AVON AVON,Healthcare,3
TOSH,Healthcare,3
HSA CARD PURCHASE PACLAB,Healthcare,3
KINMICHAEL J PAR,Healthcare,3
JARED DAYTON MESA,Healthcare,3
CSU FOUNDATION,Healthcare,3
ALVERNON OPTICAL INC,Healthcare,3
ASSOCIATES WESTCHESTER,Healthcare,3
BURKE AND BURKE CASPER,Healthcare,3
OSBORN FAMILY HEALTHCA SCOTTSDALE,Healthcare,3
SPECIALEYES VISION,Healthcare,3
ADC ORAL HEALTH GRLY GREELEY,Healthcare,3
HSA CARD PURCHASE VISIONS HEALTHCARE DEDHAM,Healthcare,3
ALOHA DENTAL WEST VALLEY C,Healthcare,3
CHERRY CREEK MEDICAL W DENVER,Healthcare,3
ELKO COUNTY AMBULA,Healthcare,3
CHECK CRD PUR RTRN IDAHO EYE CARE CTR BOISE,Healthcare,3
HSA CARD PURCHASE VOTOLATO DMD PAZ PROVIDENCE,Healthcare,3
STEPHEN W JOHNSON DDS SCOTTSDALE,Healthcare,3
BARCLAYA CENTER WOODLAND HILL,Healthcare,3
ARTHURS DENTAL LLC SUN CITY WEST,Healthcare,3
MACAIONE AND PAPA VOORHEES,Healthcare,3
ROBERT W LATER,Healthcare,3
GEORGE NUNEZ KINGWOOD T,Healthcare,3
GATEWAY DENTAL CENTER,Healthcare,3
ABCTRUE FITNESS,Healthcare,3
RIVERTON PEDS CLINIC RIVERTON,Healthcare,3
ENT AND SINUS CENTE SCOTTSDALE,Healthcare,3
GILLETTE OPTOMETRIC GILLETTE,Healthcare,3
ABSOLUTE REHABILITATIO SCOTTSDALE,Healthcare,3
SOUTHERN HILLS HOSP,Healthcare,3
MARQUIS FAMILY DEN KATY T,Healthcare,3
WALL DENTAL GROUP PLC ANTHEM,Healthcare,3
LINEBARGER CHIROPRACTI BOZEMAN,Healthcare,3
DENTISTRY DEL MAR DEL MAR,Healthcare,3
VCR DEER VALLEY PHOENI,Healthcare,3
EDMON CHAN POWAY,Healthcare,3
CIGNA HEALTHCARE SUN CITY,Healthcare,3
ISJ CLINICS MANKATO,Healthcare,3
CYPRESS POINTE RSTADV LBUENA VISTA,Healthcare,3
MIAMI COUNTY VETERINAR PERU,Healthcare,3
MICHAEL LORSCHEIDER D PROVO,Healthcare,3
ALL MED HEALTH CARE GLENDALE,Healthcare,3
LAKESIDE FAM PHYJ CORNELIUS,Healthcare,3
DISTCOUNTSTRQ ANYWHERE,Healthcare,3
LAYTON ENTERPRISES,Healthcare,3
FOCUS OPTICAL LLC LAKE HAVASU,Healthcare,3
CANYON CNTY ORAL M,Healthcare,3
CORTARO FARMS PET HOSP TUCSON,Healthcare,3
FAMILY DENTAL CENTER,Healthcare,3
DRS ROBERTS ROBERTS SIERRA VISTA,Healthcare,3
MUSANA CHILDRENS HOME,Healthcare,3
HSA CARD PURCHASE WOMENS CENTER O SAINT CLOUD,Healthcare,3
CHECK CRD PUR RTRN PLATINUM FITNESS TUCSON,Healthcare,3
RETREAT CARDIOLOGY CHESTER,Healthcare,3
CHECK CRD PUR RTRN ANIMAL HOSPITAL SCOTTSDALE,Healthcare,3
CHECKOFF AND CASEY WARMINSTER,Healthcare,3
ALASKA SLEEP CLINIC ANCHORAGE,Healthcare,3
HSA CARD PURCHASE COOPER UNIVERSITY,Healthcare,3
GURU CHIROPRACTIC LOS ANGELES,Healthcare,3
ANDERTON ORTHODONTICS CEDAR CITY,Healthcare,3
SHANNON CLINIC T,Healthcare,3
SCOTT K BROTHERSON MESQUITE,Healthcare,3
PNSPALS LUBBOCK T,Healthcare,3
AMZGLASSESUSA LLC AMZNCOMPMTS,Healthcare,3
SPLINTER MEDICAL G SAN DIMAS,Healthcare,3
IRVING STEPHENSO MANSFIELD T,Healthcare,3
SMILE DENTAL STUDIO,Healthcare,3
TRIAD DIAGNOSTIC SOLUT,Healthcare,3
DENTAL STUDIO LLC SCOTTSDALE,Healthcare,3
SCTSDLE UROLGIC SURG SCOTTSDALE,Healthcare,3
MITREV EYE CENTER CHESAPEAKE,Healthcare,3
SPORTS AND FITNESS,Healthcare,3
FEDERAL ANIMAL HOS HOBE SOUND,Healthcare,3
DOUGLAS HEALTH DOUGLAS,Healthcare,3
ELGIN VET HOSPITAL ELGIN T,Healthcare,3
KAY B CHRISTENSEN DDS TREMONTON,Healthcare,3
COLLEEN J SPEIDELL N YUMA,Healthcare,3
EQUALIZE FITNESS YONKERS,Healthcare,3
MELBA Z MAYES PEDIATRI CHINO HILLS,Healthcare,3
BRANT OFORD DDS SEDONA,Healthcare,3
CREEK WELLNESS CENTER DENVER,Healthcare,3
KELLY SIMONE O D PHOENI,Healthcare,3
AUBREY CHIROPRACTI AUBREY T,Healthcare,3
DCMC CAFETERIA AUSTIN T,Healthcare,3
CHEYENNE PET CLINIC CHEYENNE,Healthcare,3
COZY DENTAL AURORA,Healthcare,3
CROSSFIT DURANGO,Healthcare,3
HSA CARD PURCHASE MESA PEDIATRICS GILBERT,Healthcare,3
NEPTUNE DENTAL CAR NEPTUNE,Healthcare,3
AMATYC,Healthcare,3
CEENTA STATESVILLE STATESVILLE,Healthcare,3
MARK S ANTHONY DDS MESA,Healthcare,3
BRYCE TSAI DDS INC UPLAND,Healthcare,3
KRAV MAGA BALCONES HGTS T,Healthcare,3
GARY W PLATT,Healthcare,3
RITA ONNELL GILLETTE,Healthcare,3
THOMAS L HADLEY MONTICELLO,Healthcare,3
TEAM FIT LLC,Healthcare,3
NEVA MONIGATTILAK GRASS VALLEY,Healthcare,3
KIRK T REED OPTOMETRIS CHANDLER,Healthcare,3
R THOMPSONG ZIMMERMAN HOUSTON T,Healthcare,3
CHECK CRD PUR RTRN VCA MOUNTAIN VIEW PHOENI,Healthcare,3
LBHURSTBOURNE LOUISVILLE,Healthcare,3
CLUB FIT BRIARCLIF BRIARCLIFF,Healthcare,3
YKHCENVIRONMENTAL SRV BETHEL,Healthcare,3
HSA CARD PURCHASE PEDIATRIC ALLIANCE CARNEGIE,Healthcare,3
MYDRNOWCOM,Healthcare,3
POST STREET ORTHOPAEDI,Healthcare,3
PARKVIEW BEHAVIORAL FORT WAYNE,Healthcare,3
CHECK CRD PUR RTRN VCA MIRAGE SURPRISE,Healthcare,3
JANICE L BIRNEY MDP LITTLETON,Healthcare,3
AUSTIN VISION ASSO AUSTIN T,Healthcare,3
THOMAS BACH MESA,Healthcare,3
HIGHLAND RIDGE HOSP,Healthcare,3
ELEGANT DENTAL SCOTTSDALE,Healthcare,3
PIMA EYE INSTITUTE TUCSON,Healthcare,3
WIKIMEDIAFO,Healthcare,3
INTERNALMEDOFTHEVALLEY PHOENI,Healthcare,3
ALTRU HOME SVCS HOSP GRAND FORKS,Healthcare,3
UFW FOUNDATION,Healthcare,3
HIDE THE YEARS,Healthcare,3
HSA CARD PURCHASE MOLTER COUNSELING,Healthcare,3
BOSQUE VALLEY FAMI VALLEY MILLS T,Healthcare,3
NOCONA GENERAL HOS T,Healthcare,3
DOUGLAS GARDENS THRIFT MIAMI,Healthcare,3
MIKE PATTERSON,Healthcare,3
HSA CARD PURCHASE IRVINESTUDENT IRVINE,Healthcare,3
LIFE CARE FOR WOMEN GILBERT,Healthcare,3
JOSEPH J DAY RENO,Healthcare,3
RADIOLOGIST SIERRA VIS,Healthcare,3
CONTACT,Healthcare,3
FREEDOM AMERICA,Healthcare,3
STJ ORTHOTIC SERVICES,Healthcare,3
DAVID CHAN O D ROCKLIN,Healthcare,3
HSA CARD PURCHASE WARREN CLINIC,Healthcare,3
SERV RELAMPAGO SOLEDAD M,Healthcare,3
ANKENBRANT,Healthcare,3
HSA CARD PURCHASE LAHEY CLINIC INC,Healthcare,3
OGAMAIN CAMPUS HOUSTON T,Healthcare,3
ANDREW B WEISS,Healthcare,3
ANESCO NORTH BROWA,Healthcare,3
PHYSIATRY ASSOCIATES,Healthcare,3
CARLSON CHIROPRACT MAPLE PLAIN,Healthcare,3
ROY I SUGASAWARA CAMARILLO,Healthcare,3
CHECK CRD PUR RTRN TAN UNITED PHOENI,Healthcare,3
LEJON CARREON DDS PLLC LITTLETON,Healthcare,3
LOMOND VIEW DENTAL PLEASANT VIEW,Healthcare,3
PITTMAN ANIMAL HOS OMAHA,Healthcare,3
ROSE MARK WOMEN,Healthcare,3
OMNI MEDICAL CENTE PLANO T,Healthcare,3
LAWRENCE J SUTTON OCALA,Healthcare,3
GYM AUSTIN AUSTIN T,Healthcare,3
HOOVER CHIRO GROUP MONTROSE,Healthcare,3
MURRAY PARK DENTAL MURRAY,Healthcare,3
DOMINION CHIROPRAC NORTH CHESTER,Healthcare,3
FARMACOPIA SANTA ROSA,Healthcare,3
CHECK CRD PUR RTRN FIRST NATIONS COMMUNIT ALBUQUERQUE,Healthcare,3
ANTLERS VET HOSPITAL RIFLE,Healthcare,3
SUNNY GIFT SHOP AUSTIN T,Healthcare,3
VIDYASAGAR CHODIME CARROLLTON T,Healthcare,3
PSOCC,Healthcare,3
ACTSTAPLETON MCA,Healthcare,3
VIDA INC,Healthcare,3
DAVIS CHIROPRACTIC CEN LOVELAND,Healthcare,3
HSA CARD PURCHASE WHITTAKER FAMILY C CEDAR CITY,Healthcare,3
BHAT INTERNAL MEDICINE TUCSON,Healthcare,3
ASPEN FAMILY DENTAL MESA,Healthcare,3
JOHN WAYNE DENTAL LLC MARICOPA,Healthcare,3
UPI OG AURORA,Healthcare,3
LIFE CARE SOLUTIONS,Healthcare,3
HSA CARD PUR RETURN ALLINA HLTH WESTHE PLYMOUTH,Healthcare,3
CHICO IMMEDIATE CHICO,Healthcare,3
CRAIG H PAUL RICHARDSON T,Healthcare,3
LEAL AND SPANGLER WINSTON SALEM,Healthcare,3
SCOTTS TRAINING SYSTE TEMPE,Healthcare,3
RECUR PMT REV ABCANYTIME FITNES,Healthcare,3
GINA FERRARI,Healthcare,3
LEGENDS FAMILY DNTL GLENDALE,Healthcare,3
EDMUNDS PERIODONTICS I PROVO,Healthcare,3
HEALTH CNTR CLINIC,Healthcare,3
ALLISTANDARDBOARD SHO,Healthcare,3
KEVIN W CLEARY PHOENI,Healthcare,3
MEDICORP INC FORT MOHAVE,Healthcare,3
RONALD WATKINS DDS PHOENI,Healthcare,3
JAPAN ACUPUNCTURE LLC,Healthcare,3
DEBORAH KINZER LAKE HAVASU C,Healthcare,3
ALTON L STEINER HOUSTON T,Healthcare,3
LITTLE TYKES PEDIACTRI GILBERT,Healthcare,3
PEORIA DENTISTRY PEORIA,Healthcare,3
BEST ACUPUNCTURE AURORA,Healthcare,3
SAN JUAN HOSP,Healthcare,3
MARIN HEALTHCARE D NOVATO,Healthcare,3
MICHAEL G HASKER D WYOMISSING,Healthcare,3
ANDYS ANIMAL HOSP SALMON,Healthcare,3
CATOCTIN FAMILY LEESBURG,Healthcare,3
DOCTORS FREE CLINI GEORGE,Healthcare,3
SKYPARK CHIROPRACT IRVINE,Healthcare,3
THE ADVANCED CARDI TAMPA,Healthcare,3
PAUL RHEE PLLC,Healthcare,3
GILBERT DENTAL CENTER GILBERT,Healthcare,3
NEW HOPE BEHAVIORAL MESA,Healthcare,3
NEUROBEHAVIORAL INST LONE TREE,Healthcare,3
EPRESS SEVEN CHIN MOUNTAIN VIEW,Healthcare,3
LOVING CARE ANIMAL ENGLEWOOD,Healthcare,3
CCU EDUCATION FOUNDATI,Healthcare,3
WANG AND JIANG HOUSTON T,Healthcare,3
PATRICK C LEE DDS I,Healthcare,3
VENTANA FAMILY DENTIST PEORIA,Healthcare,3
MSUDENTAL CLINIC BOZEMAN,Healthcare,3
VAN WERT FAMILY VAN WERT,Healthcare,3
ECG WOODBURY WOODBURY,Healthcare,3
DESERT INTEGRATED MEDI WICKENBURG,Healthcare,3
ZONE LEES SUMM LEES SUMMIT,Healthcare,3
COUNSELING CENTERS W DES MOINES,Healthcare,3
PERA CLUB TEMPE,Healthcare,3
WOODY AND COOPER D GASTONIA,Healthcare,3
NATIVE PALM ANIMAL JUPITER,Healthcare,3
REBECCA L CARPENT TEMPE,Healthcare,3
BUNN MEDICAL CENTE BUNN,Healthcare,3
DEBIT CRD PUR INTL BARTON SMITH LTD SLIGO,Healthcare,3
YMCA BILLING,Healthcare,3
KOPFC CENTER KEARNS,Healthcare,3
JEFF ALFRED FLAGSTAFF,Healthcare,3
PROV PHYS GROUP MONR MONROE,Healthcare,3
N T KIDNEY CONSUL T,Healthcare,3
ZACHARY R KORTH OMAHA,Healthcare,3
ASSOC WOMENS HEALTH WICHITA,Healthcare,3
CHECK CRD PUR RTRN MARYVALE YMCA,Healthcare,3
EDC DENVER,Healthcare,3
MEDIC LANE PHYSICI ALVIN T,Healthcare,3
HSA CARD PURCHASE CHILDRENS PATIENT,Healthcare,3
NACHC INC PHOENI,Healthcare,3
STM CAFETERIA CANON CITY,Healthcare,3
FRISCO FAMILY EYE CARE FRISCO T,Healthcare,3
PERSONAL FITNESS NUT,Healthcare,3
FOOTWORKS PHYSICAL THE PHOENI,Healthcare,3
HANGERPROSTHETICSORTH,Healthcare,3
BILOI ANIMAL HOSP BILOI,Healthcare,3
HOLLY HAMEL PILATES,Healthcare,3
BRIAN P MIDGETTE D CHESAPEAKE,Healthcare,3
PLEUS PILATES PLEU ORO VALLEY,Healthcare,3
FIT RIVER COEUR D ALENE,Healthcare,3
TODD A HACKNEY O D MOAB,Healthcare,3
MARSHALL FAMILY CHIRO,Healthcare,3
SANTOSHA YOGA PORTLAND,Healthcare,3
DEEP INC TA KENT DOVER,Healthcare,3
SHANAZ FATTEH PEMBROKE PINE,Healthcare,3
HSA CARD PURCHASE MERCY HEALTH SELF,Healthcare,3
TOPCARE MEDICAL A HOUSTON T,Healthcare,3
HSA CARD PURCHASE CRAWFORD MEMORIAL,Healthcare,3
